SPOT_ID,FRAME,POSITION_X,POSITION_Y
5166,10,300.7397116086536,288.1141961282668
5167,10,105.34269061521569,296.71289739831116
5168,10,318.55217507412505,297.7759465328453
5169,11,367.08000734160015,0.0
5170,11,375.5046911648067,4.543189290093076
5171,11,379.10394585426684,10.25038025911616
5172,11,393.0116319983806,16.510663204599563
5173,11,413.3765070328599,25.291415227395937
5174,11,403.3593109863105,29.58747748211814
5175,11,309.57830468643095,45.893953105429816
5176,11,312.32262613885206,53.03681227771895
5177,11,351.6347265173794,66.2739778386985
5178,11,407.8952175429293,75.16966126085086
5179,11,419.915793051293,75.5742038276654
5180,11,261.1162105636301,105.01512889032122
5181,11,413.14977428136206,112.27641697702845
5182,11,402.8046305647837,114.81436461068559
5183,11,97.09596915173145,116.62168645974516
5184,11,248.89977759951148,120.30700354836404
5185,11,330.70595096134196,138.23498953019012
5186,11,343.0664863911014,140.7896269625074
5187,11,236.8921785174809,144.98055020467496
5188,11,83.2188172037805,152.09452004710627
5189,11,200.3439297043473,159.80764580538514
5190,11,335.61397150856857,167.33700684370373
5191,11,326.8993839245647,171.58899718629073
5192,11,130.97221423875456,173.64198876135822
5193,11,384.7637759695894,174.33895317176714
5194,11,248.9971255539426,174.7820177052628
5195,11,98.95071509552714,192.65334219575345
5196,11,186.08223454343198,205.37316882148107
5197,11,417.55100250146484,241.1732890880607
5198,11,68.99127474748678,248.1392566304342
5199,11,249.33366399533398,251.19358802250986
5200,11,91.70414080708058,259.38346464730176
5201,11,299.7355528996416,287.6452053174479
5202,11,105.11826982138973,296.64073008223215
5203,11,251.61313927837347,314.969171535469
5204,12,366.43600732872017,0.0
5205,12,374.16400748328016,0.0
5206,12,374.7056980503617,3.3098617593384043
5207,12,377.0102071994281,5.81857941083405
5208,12,393.0095411003434,16.859123418867448
5209,12,413.2725351033687,25.937742465156223
5210,12,403.55324345022103,30.489721102864902
5211,12,309.11685727830684,45.68703871725043
5212,12,312.1788302414778,52.53546001851693
5213,12,351.58173435538964,66.43510857699827
5214,12,407.9099810404406,75.23243912208507
5215,12,419.8418521648963,75.57383588137368
5216,12,261.8878929059674,110.58757434992519
5217,12,412.7511813828347,112.65238040815618
5218,12,97.00714064067186,116.67954464507548
5219,12,261.07636171557476,125.74853106234997
5220,12,341.029358642016,136.79083158887292
5221,12,342.8327167423787,139.9207053326751
5222,12,236.82301248948104,144.92432078302255
5223,12,200.7536671295692,158.78718316645686
5224,12,335.7397516217215,167.24307810314747
5225,12,326.9800565335715,171.2497732188261
5226,12,130.64916793149877,173.75359943905968
5227,12,385.6717335638029,173.8035190172069
5228,12,248.03917678381194,176.1427583508927
5229,12,98.9231207254035,192.27706880283475
5230,12,185.87608037896183,205.28491437333435
5231,12,417.50062820843715,241.30761945346538
5232,12,68.99778872085842,248.18813548218628
5233,12,248.64866412233602,251.37734769634216
5234,12,92.71747949254073,260.04488727703495
5235,12,298.62186409482416,287.3726317482115
5236,12,104.94970045732217,296.6237442094954
5237,12,318.3168933638289,297.016726083074
5238,15,356.77600713552016,0.0
5239,15,366.7580073351602,0.0
5240,15,373.19800746396015,0.0
5241,15,376.63302815546706,4.62471840738876
5242,15,364.93156086406697,6.268766380103142
5243,15,393.03079607468646,17.108121124322132
5244,15,410.2735026751456,18.031990734363387
5245,15,309.8702099111569,46.04808377679366
5246,15,313.0148563058093,53.54302656410643
5247,15,351.73349221474416,66.36506876212384
5248,15,408.2999293350045,75.45515485680144
5249,15,420.10363764249234,75.5722311530492
5250,15,262.87401572030734,104.07688295592902
5251,15,411.72764073172266,113.62006234250828
5252,15,97.16318936523601,116.59554628206755
5253,15,248.23775676488202,120.87419306458649
5254,15,260.3201517804318,125.5511634643599
5255,15,341.06004488721015,136.97436618310482
5256,15,330.6734077037386,138.38550722776253
5257,15,237.10615002519165,145.08603205344613
5258,15,200.6478979121414,159.59327754542574
5259,15,336.9575277261307,166.30469486190879
5260,15,328.24173659313465,171.0709104827824
5261,15,130.89187772326,173.7071279449534
5262,15,384.1130943781346,174.0935462760686
5263,15,241.85162440908184,184.70634921500965
5264,15,97.27236325776114,194.71283011024983
5265,15,186.38947907993767,204.56895826968585
5266,15,340.1615124459818,237.20046196505564
5267,15,417.7348513245408,241.21660079423475
5268,15,248.89474878200284,250.9873541808137
5269,15,94.91106390789643,263.05867089430103
5270,15,85.22837392318357,264.8464032048652
5271,15,299.34252254479685,287.6304444414921
5272,15,105.41335721821714,296.5818204287661
5273,15,318.56678164880844,297.6865767759341
5274,15,252.54306127795428,313.87192734281547
5275,13,365.7920073158402,0.0
5276,13,375.4299449680663,4.144481170915677
5277,13,365.0223499784746,4.984028221442081
5278,13,392.41204053144713,16.59582144224995
5279,13,411.31523079340957,25.306365277960214
5280,13,309.4303112493629,45.801298573527774
5281,13,312.2713118851227,53.43363744275402
5282,13,351.3733220151554,66.28364037567822
5283,13,407.60815106161795,75.0749421788108
5284,13,419.61819841123673,75.4874762783231
5285,13,260.1069795190734,109.19077398192563
5286,13,412.59463445234616,113.09668787619823
5287,13,96.7634922627526,116.53237883026488
5288,13,247.5141700389571,119.57691378073227
5289,13,261.36665620592,125.78084379174294
5290,13,340.5488955282263,136.10992061627908
5291,13,330.37225069050555,138.33043483827905
5292,13,342.36611684727507,139.91094447632284
5293,13,236.66087344168415,144.91316088927826
5294,13,200.8358784942407,159.37218291077522
5295,13,336.06118939386283,166.45737041339186
5296,13,327.4330238495621,171.23876392502092
5297,13,130.2685608591463,173.62217794791877
5298,13,384.2534736346343,173.5240523441887
5299,13,246.031779878446,177.16619199733822
5300,13,100.53145867939632,194.37390336098807
5301,13,186.02143682344345,204.59963254898562
5302,13,339.5487338756561,237.23141494179097
5303,13,417.28016217805595,241.15070082074604
